MSISDN,Account Status,Usage Type,Usage Sub Type,Transaction Date,Download (MB),Service ID,Service Name,Service Status,Service Start Date,Service End Date
9959650838,A,Data,Local,11/1/2024 0:00,9917,25,Local_10GB,A,11/1/2024,2/9/2025
9959650839,A,Data,Local,11/2/2024 0:00,9598,25,Local_10GB,A,11/2/2024,2/10/2025
9959650840,A,Data,Local,11/3/2024 0:00,7105,25,Local_10GB,A,11/3/2024,2/11/2025
9959650841,A,Data,Intl Roaming,11/4/2024 0:00,9513,65,Roaming_10GB,A,11/4/2024,2/12/2025
9959650842,A,Data,Local,11/5/2024 0:00,9402,25,Local_10GB,A,11/5/2024,2/13/2025
9959650843,A,Data,Local,11/6/2024 0:00,7069,25,Local_10GB,A,11/6/2024,2/14/2025
9959650844,A,Data,Local,11/7/2024 0:00,9170,25,Local_10GB,A,11/7/2024,2/15/2025
9959650845,A,Data,Local,11/8/2024 0:00,2834,15,Local_5GB,A,11/8/2024,2/16/2025
9959650846,A,Data,Local,11/9/2024 0:00,3747,15,Local_5GB,A,11/9/2024,2/17/2025
9959650847,A,Data,Local,11/10/2024 0:00,1123,15,Local_5GB,A,11/10/2024,2/18/2025
9959650848,A,Data,Local,11/11/2024 0:00,5546,25,Local_10GB,A,11/11/2024,2/19/2025
9959650849,A,Data,Local,11/12/2024 0:00,28089,355,Local_UNL,A,11/12/2024,2/20/2025
9959650850,A,Data,Local,11/13/2024 0:00,6100,25,Local_10GB,A,11/13/2024,2/21/2025
9959650851,A,Data,Intl Roaming,11/14/2024 0:00,5272,55,Roaming_5GB,A,11/14/2024,2/22/2025
9959650852,A,Data,Local,11/15/2024 0:00,3622,15,Local_5GB,A,11/15/2024,2/23/2025
9959650853,A,Data,Local,11/16/2024 0:00,9817,25,Local_10GB,A,11/16/2024,2/24/2025
9959650854,A,Data,Local,11/17/2024 0:00,1440,15,Local_5GB,A,11/17/2024,2/25/2025
9959650855,A,Data,Local,11/18/2024 0:00,1877,15,Local_5GB,A,11/18/2024,2/26/2025
9959650856,A,Data,Local,11/19/2024 0:00,1588,15,Local_5GB,A,11/19/2024,2/27/2025
9959650857,A,Data,Local,11/20/2024 0:00,2059,15,Local_5GB,A,11/20/2024,2/28/2025
9959650858,A,Data,Local,11/21/2024 0:00,4318,15,Local_5GB,A,11/21/2024,3/1/2025
9959650859,A,Data,Local,11/22/2024 0:00,88430,355,Local_UNL,A,11/22/2024,3/2/2025
9959650860,A,Data,Local,11/23/2024 0:00,5073,25,Local_10GB,A,11/23/2024,3/3/2025
9959650861,A,Data,Local,11/24/2024 0:00,6952,25,Local_10GB,A,11/24/2024,3/4/2025
9959650862,A,Data,Local,11/25/2024 0:00,8822,25,Local_10GB,A,11/25/2024,3/5/2025
9959650863,A,Data,Local,11/26/2024 0:00,2959,15,Local_5GB,A,11/26/2024,3/6/2025
9959650864,A,Data,Local,11/27/2024 0:00,5775,25,Local_10GB,A,11/27/2024,3/7/2025
9959650865,A,Data,Local,11/28/2024 0:00,111083,355,Local_UNL,A,11/28/2024,3/8/2025
9959650866,A,Data,Local,11/29/2024 0:00,1469,15,Local_5GB,A,11/29/2024,3/9/2025
9959650867,A,Data,Local,11/30/2024 0:00,1432,15,Local_5GB,A,11/30/2024,3/10/2025
9959650868,A,Data,Local,12/1/2024 0:00,5476,25,Local_10GB,A,12/1/2024,3/11/2025
9959650869,A,Data,Local,12/2/2024 0:00,8649,25,Local_10GB,A,12/2/2024,3/12/2025
9959650870,A,Data,Local,12/3/2024 0:00,9148,25,Local_10GB,A,12/3/2024,3/13/2025
9959650871,A,Data,Local,12/4/2024 0:00,5292,25,Local_10GB,A,12/4/2024,3/14/2025
9959650872,A,Data,Local,12/5/2024 0:00,8176,25,Local_10GB,A,12/5/2024,3/15/2025
9959650873,A,Data,Local,12/6/2024 0:00,4021,15,Local_5GB,A,12/6/2024,3/16/2025
9959650874,A,Data,Local,12/7/2024 0:00,2163,15,Local_5GB,A,12/7/2024,3/17/2025
9959650875,A,Data,Local,12/8/2024 0:00,6818,25,Local_10GB,A,12/8/2024,3/18/2025
9959650876,A,Data,Local,12/9/2024 0:00,1924,15,Local_5GB,A,12/9/2024,3/19/2025
9959650877,A,Data,Local,12/10/2024 0:00,4316,15,Local_5GB,A,12/10/2024,3/20/2025
9959650878,A,Data,Local,12/11/2024 0:00,1484,15,Local_5GB,A,12/11/2024,3/21/2025
9959650879,A,Data,Local,12/12/2024 0:00,6325,25,Local_10GB,A,12/12/2024,3/22/2025
9959650880,A,Data,Local,12/13/2024 0:00,9479,25,Local_10GB,A,12/13/2024,3/23/2025
9959650881,A,Data,Local,12/14/2024 0:00,6767,25,Local_10GB,A,12/14/2024,3/24/2025
9959650882,A,Data,Local,12/15/2024 0:00,5296,25,Local_10GB,A,12/15/2024,3/25/2025
9959650883,A,Data,Local,12/16/2024 0:00,8812,25,Local_10GB,A,12/16/2024,3/26/2025
9959650884,A,Data,Local,12/17/2024 0:00,9465,25,Local_10GB,A,12/17/2024,3/27/2025
9959650885,A,Data,Local,12/18/2024 0:00,5857,25,Local_10GB,A,12/18/2024,3/28/2025
9959650886,A,Data,Local,12/19/2024 0:00,5623,25,Local_10GB,A,12/19/2024,3/29/2025
9959650887,A,Data,Intl Roaming,12/20/2024 0:00,6665,55,Roaming_5GB,D,12/20/2024,3/30/2025
9959650888,A,Data,Local,12/21/2024 0:00,7643,25,Local_10GB,A,12/21/2024,3/31/2025
9959650889,A,Data,Local,12/22/2024 0:00,4981,15,Local_5GB,A,12/22/2024,4/1/2025
9959650890,A,Data,Local,12/23/2024 0:00,3505,15,Local_5GB,A,12/23/2024,4/2/2025
9959650891,A,Data,Local,12/24/2024 0:00,1839,15,Local_5GB,A,12/24/2024,4/3/2025
9959650892,A,Data,Local,12/25/2024 0:00,8076,25,Local_10GB,A,12/25/2024,4/4/2025
9959650893,A,Data,Local,12/26/2024 0:00,9034,25,Local_10GB,A,12/26/2024,4/5/2025
9959650894,A,Data,Local,12/27/2024 0:00,9124,25,Local_10GB,A,12/27/2024,4/6/2025
9959650895,A,Data,Local,12/28/2024 0:00,5131,25,Local_10GB,A,12/28/2024,4/7/2025
9959650896,A,Data,Local,12/29/2024 0:00,4501,15,Local_5GB,A,12/29/2024,4/8/2025
9959650887,A,Data,Intl Roaming,12/30/2024 0:00,6665,55,Roaming_5GB,A,12/30/2024,4/9/2025
9959650797,A,Data,Local,12/31/2024 0:00,4428,15,Local_5GB,A,12/31/2024,4/10/2025
9959650798,A,Data,Intl Roaming,1/1/2025 0:00,2700,55,Roaming_5GB,A,1/1/2025,4/11/2025
9959650799,A,Data,Local,1/2/2025 0:00,4058,15,Local_5GB,A,1/2/2025,4/12/2025
9959650800,A,Data,Local,1/3/2025 0:00,1704,15,Local_5GB,A,1/3/2025,4/13/2025
9959650801,A,Data,Local,1/4/2025 0:00,6308,25,Local_10GB,A,1/4/2025,4/14/2025
9959650802,A,Data,Local,1/5/2025 0:00,5050,25,Local_10GB,A,1/5/2025,4/15/2025
9959650802,A,Data,Local,1/6/2025 0:00,8571,25,Local_10GB,A,1/6/2025,4/16/2025
9959650802,A,Data,Local,1/7/2025 0:00,7247,25,Local_10GB,A,1/7/2025,4/17/2025
9959650805,A,Data,Local,1/8/2025 0:00,7714,25,Local_10GB,A,1/8/2025,4/18/2025
9959650805,A,Data,Local,1/9/2025 0:00,3439,15,Local_5GB,A,1/9/2025,4/19/2025
9959650805,A,Data,Local,1/10/2025 0:00,2582,15,Local_5GB,A,1/10/2025,4/20/2025
9959650808,A,Data,Local,1/11/2025 0:00,8198,25,Local_10GB,A,1/11/2025,4/21/2025
9959650808,A,Data,Intl Roaming,1/12/2025 0:00,9962,65,Roaming_10GB,A,1/12/2025,4/22/2025
9959650808,A,Data,Local,1/13/2025 0:00,9007,25,Local_10GB,A,1/13/2025,4/23/2025
9959650808,A,Data,Local,1/14/2025 0:00,4598,15,Local_5GB,A,1/14/2025,4/24/2025
9959650812,A,Data,Local,1/15/2025 0:00,5977,25,Local_10GB,A,1/15/2025,4/25/2025
9959650813,A,Data,Local,1/16/2025 0:00,6535,25,Local_10GB,A,1/16/2025,4/26/2025
9959650814,A,Data,Local,1/17/2025 0:00,5280,25,Local_10GB,A,1/17/2025,4/27/2025
9959650815,A,Data,Local,1/18/2025 0:00,1180,15,Local_5GB,A,1/18/2025,4/28/2025
9959650816,A,Data,Local,1/19/2025 0:00,9562,25,Local_10GB,A,1/19/2025,4/29/2025
9959650817,A,Data,Local,1/20/2025 0:00,3507,15,Local_5GB,A,1/20/2025,4/30/2025
9959650818,A,Data,Local,1/21/2025 0:00,7411,25,Local_10GB,A,1/21/2025,5/1/2025
9959650819,A,Data,Local,1/22/2025 0:00,6381,25,Local_10GB,A,1/22/2025,5/2/2025
9959650820,A,Data,Local,1/23/2025 0:00,4771,15,Local_5GB,A,1/23/2025,5/3/2025
9959650821,A,Data,Local,1/24/2025 0:00,6483,25,Local_10GB,A,1/24/2025,5/4/2025
9959650822,A,Data,Local,1/25/2025 0:00,1015,15,Local_5GB,D,1/25/2025,5/5/2025
9959650823,A,Data,Local,1/26/2025 0:00,7679,25,Local_10GB,A,1/26/2025,5/6/2025
9959650824,A,Data,Local,1/27/2025 0:00,1933,15,Local_5GB,A,1/27/2025,5/7/2025
9959650825,A,Data,Local,1/28/2025 0:00,3544,15,Local_5GB,A,1/28/2025,5/8/2025
9959650826,A,Data,Intl Roaming,1/29/2025 0:00,15596,75,Roaming_15GB,A,1/29/2025,5/9/2025
9959650827,A,Data,Local,1/30/2025 0:00,1539,15,Local_5GB,A,1/30/2025,5/10/2025
9959650828,A,Data,Local,1/31/2025 0:00,2971,15,Local_5GB,A,1/31/2025,5/11/2025
9959650829,A,Data,Local,2/1/2025 0:00,7224,25,Local_10GB,A,2/1/2025,5/12/2025
9959650830,A,Data,Local,2/2/2025 0:00,1526,15,Local_5GB,A,2/2/2025,5/13/2025
9959650831,A,Data,Local,2/3/2025 0:00,2832,15,Local_5GB,A,2/3/2025,5/14/2025
9959650832,A,Data,Local,2/4/2025 0:00,4168,15,Local_5GB,A,2/4/2025,5/15/2025
9959650833,A,Data,Local,2/5/2025 0:00,9543,25,Local_10GB,A,2/5/2025,5/16/2025
9959650834,A,Data,Local,2/6/2025 0:00,7384,25,Local_10GB,A,2/6/2025,5/17/2025
9959650835,A,Data,Local,2/7/2025 0:00,9268,25,Local_10GB,A,2/7/2025,5/18/2025
9959650836,A,Data,Local,2/8/2025 0:00,6578,25,Local_10GB,A,2/8/2025,5/19/2025
9959650837,A,Data,Local,2/9/2025 0:00,3834,15,Local_5GB,A,2/9/2025,5/20/2025
9959650838,A,Data,Local,2/10/2025 0:00,9917,25,Local_10GB,A,2/10/2025,5/21/2025
9959650839,A,Data,Local,2/11/2025 0:00,9598,25,Local_10GB,A,2/11/2025,5/22/2025
9959650840,A,Data,Local,2/12/2025 0:00,7105,25,Local_10GB,A,2/12/2025,5/23/2025
9959650841,A,Data,Intl Roaming,2/13/2025 0:00,9513,65,Roaming_10GB,A,2/13/2025,5/24/2025
9959650842,A,Data,Local,2/14/2025 0:00,9402,25,Local_10GB,A,2/14/2025,5/25/2025
9959650843,A,Data,Local,2/15/2025 0:00,7069,25,Local_10GB,A,2/15/2025,5/26/2025
9959650844,A,Data,Local,2/16/2025 0:00,9170,25,Local_10GB,A,2/16/2025,5/27/2025
9959650845,A,Data,Local,2/17/2025 0:00,2834,15,Local_5GB,A,2/17/2025,5/28/2025
9959650846,A,Data,Local,2/18/2025 0:00,3747,15,Local_5GB,A,2/18/2025,5/29/2025
9959650847,A,Data,Local,2/19/2025 0:00,1123,15,Local_5GB,A,2/19/2025,5/30/2025
9959650848,A,Data,Local,2/20/2025 0:00,5546,25,Local_10GB,A,2/20/2025,5/31/2025
9959650849,A,Data,Local,2/21/2025 0:00,28089,355,Local_UNL,A,2/21/2025,6/1/2025
9959650850,A,Data,Local,2/22/2025 0:00,6100,25,Local_10GB,A,2/22/2025,6/2/2025
9959650851,A,Data,Intl Roaming,2/23/2025 0:00,5272,55,Roaming_5GB,A,2/23/2025,6/3/2025
9959650852,A,Data,Local,2/24/2025 0:00,3622,15,Local_5GB,A,2/24/2025,6/4/2025
9959650853,A,Data,Local,2/25/2025 0:00,9817,25,Local_10GB,A,2/25/2025,6/5/2025
9959650854,A,Data,Local,2/26/2025 0:00,1440,15,Local_5GB,A,2/26/2025,6/6/2025
9959650855,A,Data,Local,2/27/2025 0:00,1877,15,Local_5GB,A,2/27/2025,6/7/2025
9959650856,A,Data,Local,2/28/2025 0:00,1588,15,Local_5GB,A,2/28/2025,6/8/2025
9959650857,A,Data,Local,3/1/2025 0:00,2059,15,Local_5GB,A,3/1/2025,6/9/2025
9959650858,A,Data,Local,3/2/2025 0:00,4318,15,Local_5GB,A,3/2/2025,6/10/2025
9959650859,A,Data,Local,3/3/2025 0:00,88430,355,Local_UNL,A,3/3/2025,6/11/2025
9959650860,A,Data,Local,3/4/2025 0:00,5073,25,Local_10GB,A,3/4/2025,6/12/2025
9959650861,A,Data,Local,3/5/2025 0:00,6952,25,Local_10GB,A,3/5/2025,6/13/2025
9959650862,A,Data,Local,3/6/2025 0:00,8822,25,Local_10GB,A,3/6/2025,6/14/2025
9959650863,A,Data,Local,3/7/2025 0:00,2959,15,Local_5GB,A,3/7/2025,6/15/2025
9959650864,A,Data,Local,3/8/2025 0:00,5775,25,Local_10GB,A,3/8/2025,6/16/2025
9959650865,A,Data,Local,3/9/2025 0:00,111083,355,Local_UNL,A,3/9/2025,6/17/2025
9959650866,A,Data,Local,3/10/2025 0:00,1469,15,Local_5GB,A,3/10/2025,6/18/2025
9959650867,A,Data,Local,3/11/2025 0:00,1432,15,Local_5GB,A,3/11/2025,6/19/2025
9959650868,A,Data,Local,3/12/2025 0:00,5476,25,Local_10GB,A,3/12/2025,6/20/2025
9959650869,A,Data,Local,3/13/2025 0:00,8649,25,Local_10GB,A,3/13/2025,6/21/2025
9959650870,A,Data,Local,3/14/2025 0:00,9148,25,Local_10GB,A,3/14/2025,6/22/2025
9959650871,A,Data,Local,3/15/2025 0:00,5292,25,Local_10GB,A,3/15/2025,6/23/2025
9959650872,A,Data,Local,3/16/2025 0:00,8176,25,Local_10GB,A,3/16/2025,6/24/2025
9959650873,A,Data,Local,3/17/2025 0:00,4021,15,Local_5GB,A,3/17/2025,6/25/2025
9959650874,A,Data,Local,3/18/2025 0:00,2163,15,Local_5GB,A,3/18/2025,6/26/2025
9959650875,A,Data,Local,3/19/2025 0:00,6818,25,Local_10GB,A,3/19/2025,6/27/2025
9959650876,A,Data,Local,3/20/2025 0:00,1924,15,Local_5GB,A,3/20/2025,6/28/2025
9959650877,A,Data,Local,3/21/2025 0:00,4316,15,Local_5GB,A,3/21/2025,6/29/2025
9959650878,A,Data,Local,3/22/2025 0:00,1484,15,Local_5GB,A,3/22/2025,6/30/2025
9959650879,A,Data,Local,3/23/2025 0:00,6325,25,Local_10GB,A,3/23/2025,7/1/2025
9959650880,A,Data,Local,3/24/2025 0:00,9479,25,Local_10GB,A,3/24/2025,7/2/2025
9959650881,A,Data,Local,3/25/2025 0:00,6767,25,Local_10GB,A,3/25/2025,7/3/2025
9959650882,A,Data,Local,3/26/2025 0:00,5296,25,Local_10GB,A,3/26/2025,7/4/2025
9959650883,A,Data,Local,3/27/2025 0:00,8812,25,Local_10GB,A,3/27/2025,7/5/2025
9959650884,A,Data,Local,3/28/2025 0:00,9465,25,Local_10GB,A,3/28/2025,7/6/2025
9959650885,A,Data,Local,3/29/2025 0:00,5857,25,Local_10GB,A,3/29/2025,7/7/2025
9959650886,A,Data,Local,3/30/2025 0:00,5623,25,Local_10GB,A,3/30/2025,7/8/2025
9959650887,A,Data,Intl Roaming,3/31/2025 0:00,6665,55,Roaming_5GB,D,3/31/2025,7/9/2025
9959650888,A,Data,Local,4/1/2025 0:00,7643,25,Local_10GB,A,4/1/2025,7/10/2025
9959650889,A,Data,Local,4/2/2025 0:00,4981,15,Local_5GB,A,4/2/2025,7/11/2025
9959650890,A,Data,Local,4/3/2025 0:00,3505,15,Local_5GB,A,4/3/2025,7/12/2025
9959650891,A,Data,Local,4/4/2025 0:00,1839,15,Local_5GB,A,4/4/2025,7/13/2025
9959650892,A,Data,Local,4/5/2025 0:00,8076,25,Local_10GB,A,4/5/2025,7/14/2025
9959650893,A,Data,Local,4/6/2025 0:00,9034,25,Local_10GB,A,4/6/2025,7/15/2025
9959650894,A,Data,Local,4/7/2025 0:00,9124,25,Local_10GB,A,4/7/2025,7/16/2025
9959650895,A,Data,Local,4/8/2025 0:00,5131,25,Local_10GB,A,4/8/2025,7/17/2025
9959650896,A,Data,Local,4/9/2025 0:00,4501,15,Local_5GB,A,4/9/2025,7/18/2025
9959650887,A,Data,Intl Roaming,4/10/2025 0:00,6665,55,Roaming_5GB,A,4/10/2025,7/19/2025
9959650797,A,Data,Local,4/11/2025 0:00,4428,15,Local_5GB,A,4/11/2025,7/20/2025
9959650798,A,Data,Intl Roaming,4/12/2025 0:00,2700,55,Roaming_5GB,A,4/12/2025,7/21/2025
9959650799,A,Data,Local,4/13/2025 0:00,4058,15,Local_5GB,A,4/13/2025,7/22/2025
9959650800,A,Data,Local,4/14/2025 0:00,1704,15,Local_5GB,A,4/14/2025,7/23/2025
9959650801,A,Data,Local,4/15/2025 0:00,6308,25,Local_10GB,A,4/15/2025,7/24/2025
9959650802,A,Data,Local,4/16/2025 0:00,5050,25,Local_10GB,A,4/16/2025,7/25/2025
9959650802,A,Data,Local,4/17/2025 0:00,8571,25,Local_10GB,A,4/17/2025,7/26/2025
9959650802,A,Data,Local,4/18/2025 0:00,7247,25,Local_10GB,A,4/18/2025,7/27/2025
9959650805,A,Data,Local,4/19/2025 0:00,7714,25,Local_10GB,A,4/19/2025,7/28/2025
9959650805,A,Data,Local,4/20/2025 0:00,3439,15,Local_5GB,A,4/20/2025,7/29/2025
9959650805,A,Data,Local,4/21/2025 0:00,2582,15,Local_5GB,A,4/21/2025,7/30/2025
9959650808,A,Data,Local,4/22/2025 0:00,8198,25,Local_10GB,A,4/22/2025,7/31/2025
9959650808,A,Data,Intl Roaming,4/23/2025 0:00,9962,65,Roaming_10GB,A,4/23/2025,8/1/2025
9959650808,A,Data,Local,4/24/2025 0:00,9007,25,Local_10GB,A,4/24/2025,8/2/2025
9959650808,A,Data,Local,4/25/2025 0:00,4598,15,Local_5GB,A,4/25/2025,8/3/2025
9959650812,A,Data,Local,4/26/2025 0:00,5977,25,Local_10GB,A,4/26/2025,8/4/2025
9959650813,A,Data,Local,4/27/2025 0:00,6535,25,Local_10GB,A,4/27/2025,8/5/2025
9959650814,A,Data,Local,4/28/2025 0:00,5280,25,Local_10GB,A,4/28/2025,8/6/2025
9959650815,A,Data,Local,4/29/2025 0:00,1180,15,Local_5GB,A,4/29/2025,8/7/2025
9959650816,A,Data,Local,4/30/2025 0:00,9562,25,Local_10GB,A,4/30/2025,8/8/2025
9959650817,A,Data,Local,5/1/2025 0:00,3507,15,Local_5GB,A,5/1/2025,8/9/2025
9959650818,A,Data,Local,5/2/2025 0:00,7411,25,Local_10GB,A,5/2/2025,8/10/2025
9959650819,A,Data,Local,5/3/2025 0:00,6381,25,Local_10GB,A,5/3/2025,8/11/2025
9959650820,A,Data,Local,5/4/2025 0:00,4771,15,Local_5GB,A,5/4/2025,8/12/2025
9959650821,A,Data,Local,5/5/2025 0:00,6483,25,Local_10GB,A,5/5/2025,8/13/2025
9959650822,A,Data,Local,5/6/2025 0:00,1015,15,Local_5GB,D,5/6/2025,8/14/2025
9959650823,A,Data,Local,5/7/2025 0:00,7679,25,Local_10GB,A,5/7/2025,8/15/2025
9959650824,A,Data,Local,5/8/2025 0:00,1933,15,Local_5GB,A,5/8/2025,8/16/2025
9959650825,A,Data,Local,5/9/2025 0:00,3544,15,Local_5GB,A,5/9/2025,8/17/2025
9959650826,A,Data,Intl Roaming,5/10/2025 0:00,15596,75,Roaming_15GB,A,5/10/2025,8/18/2025
9959650827,A,Data,Local,5/11/2025 0:00,1539,15,Local_5GB,A,5/11/2025,8/19/2025
9959650828,A,Data,Local,5/12/2025 0:00,2971,15,Local_5GB,A,5/12/2025,8/20/2025
9959650829,A,Data,Local,5/13/2025 0:00,7224,25,Local_10GB,A,5/13/2025,8/21/2025
9959650830,A,Data,Local,5/14/2025 0:00,1526,15,Local_5GB,A,5/14/2025,8/22/2025
9959650831,A,Data,Local,5/15/2025 0:00,2832,15,Local_5GB,A,5/15/2025,8/23/2025
9959650832,A,Data,Local,5/16/2025 0:00,4168,15,Local_5GB,A,5/16/2025,8/24/2025
9959650833,A,Data,Local,5/17/2025 0:00,9543,25,Local_10GB,A,5/17/2025,8/25/2025
9959650834,A,Data,Local,5/18/2025 0:00,7384,25,Local_10GB,A,5/18/2025,8/26/2025
9959650835,A,Data,Local,5/19/2025 0:00,9268,25,Local_10GB,A,5/19/2025,8/27/2025
9959650836,A,Data,Local,5/20/2025 0:00,6578,25,Local_10GB,A,5/20/2025,8/28/2025
9959650837,A,Data,Local,5/21/2025 0:00,3834,15,Local_5GB,A,5/21/2025,8/29/2025
9959650838,A,Data,Local,5/22/2025 0:00,9917,25,Local_10GB,A,5/22/2025,8/30/2025
9959650839,A,Data,Local,5/23/2025 0:00,9598,25,Local_10GB,A,5/23/2025,8/31/2025
9959650840,A,Data,Local,5/24/2025 0:00,7105,25,Local_10GB,A,5/24/2025,9/1/2025
9959650841,A,Data,Intl Roaming,5/25/2025 0:00,9513,65,Roaming_10GB,A,5/25/2025,9/2/2025
9959650842,A,Data,Local,5/26/2025 0:00,9402,25,Local_10GB,A,5/26/2025,9/3/2025
9959650843,A,Data,Local,5/27/2025 0:00,7069,25,Local_10GB,A,5/27/2025,9/4/2025
9959650844,A,Data,Local,5/28/2025 0:00,9170,25,Local_10GB,A,5/28/2025,9/5/2025
9959650845,A,Data,Local,5/29/2025 0:00,2834,15,Local_5GB,A,5/29/2025,9/6/2025
9959650846,A,Data,Local,5/30/2025 0:00,3747,15,Local_5GB,A,5/30/2025,9/7/2025
9959650847,A,Data,Local,5/31/2025 0:00,1123,15,Local_5GB,A,5/31/2025,9/8/2025
9959650848,A,Data,Local,6/1/2025 0:00,5546,25,Local_10GB,A,6/1/2025,9/9/2025
9959650849,A,Data,Local,6/2/2025 0:00,28089,355,Local_UNL,A,6/2/2025,9/10/2025
9959650850,A,Data,Local,6/3/2025 0:00,6100,25,Local_10GB,A,6/3/2025,9/11/2025
9959650851,A,Data,Intl Roaming,6/4/2025 0:00,5272,55,Roaming_5GB,A,6/4/2025,9/12/2025
9959650852,A,Data,Local,6/5/2025 0:00,3622,15,Local_5GB,A,6/5/2025,9/13/2025
9959650853,A,Data,Local,6/6/2025 0:00,9817,25,Local_10GB,A,6/6/2025,9/14/2025
9959650854,A,Data,Local,6/7/2025 0:00,1440,15,Local_5GB,A,6/7/2025,9/15/2025
9959650855,A,Data,Local,6/8/2025 0:00,1877,15,Local_5GB,A,6/8/2025,9/16/2025
9959650856,A,Data,Local,6/9/2025 0:00,1588,15,Local_5GB,A,6/9/2025,9/17/2025
9959650857,A,Data,Local,6/10/2025 0:00,2059,15,Local_5GB,A,6/10/2025,9/18/2025
9959650858,A,Data,Local,6/11/2025 0:00,4318,15,Local_5GB,A,6/11/2025,9/19/2025
9959650859,A,Data,Local,6/12/2025 0:00,88430,355,Local_UNL,A,6/12/2025,9/20/2025
9959650860,A,Data,Local,6/13/2025 0:00,5073,25,Local_10GB,A,6/13/2025,9/21/2025
9959650861,A,Data,Local,6/14/2025 0:00,6952,25,Local_10GB,A,6/14/2025,9/22/2025
9959650862,A,Data,Local,6/15/2025 0:00,8822,25,Local_10GB,A,6/15/2025,9/23/2025
9959650863,A,Data,Local,6/16/2025 0:00,2959,15,Local_5GB,A,6/16/2025,9/24/2025
9959650864,A,Data,Local,6/17/2025 0:00,5775,25,Local_10GB,A,6/17/2025,9/25/2025
9959650865,A,Data,Local,6/18/2025 0:00,111083,355,Local_UNL,A,6/18/2025,9/26/2025
9959650866,A,Data,Local,6/19/2025 0:00,1469,15,Local_5GB,A,6/19/2025,9/27/2025
9959650867,A,Data,Local,6/20/2025 0:00,1432,15,Local_5GB,A,6/20/2025,9/28/2025
9959650868,A,Data,Local,6/21/2025 0:00,5476,25,Local_10GB,A,6/21/2025,9/29/2025
9959650869,A,Data,Local,6/22/2025 0:00,8649,25,Local_10GB,A,6/22/2025,9/30/2025
9959650870,A,Data,Local,6/23/2025 0:00,9148,25,Local_10GB,A,6/23/2025,10/1/2025
9959650871,A,Data,Local,6/24/2025 0:00,5292,25,Local_10GB,A,6/24/2025,10/2/2025
9959650872,A,Data,Local,6/25/2025 0:00,8176,25,Local_10GB,A,6/25/2025,10/3/2025
9959650873,A,Data,Local,6/26/2025 0:00,4021,15,Local_5GB,A,6/26/2025,10/4/2025
9959650874,A,Data,Local,6/27/2025 0:00,2163,15,Local_5GB,A,6/27/2025,10/5/2025
9959650875,A,Data,Local,6/28/2025 0:00,6818,25,Local_10GB,A,6/28/2025,10/6/2025
9959650876,A,Data,Local,6/29/2025 0:00,1924,15,Local_5GB,A,6/29/2025,10/7/2025
9959650877,A,Data,Local,6/30/2025 0:00,4316,15,Local_5GB,A,6/30/2025,10/8/2025
9959650878,A,Data,Local,7/1/2025 0:00,1484,15,Local_5GB,A,7/1/2025,10/9/2025
9959650879,A,Data,Local,7/2/2025 0:00,6325,25,Local_10GB,A,7/2/2025,10/10/2025
9959650880,A,Data,Local,7/3/2025 0:00,9479,25,Local_10GB,A,7/3/2025,10/11/2025
9959650881,A,Data,Local,7/4/2025 0:00,6767,25,Local_10GB,A,7/4/2025,10/12/2025
9959650882,A,Data,Local,7/5/2025 0:00,5296,25,Local_10GB,A,7/5/2025,10/13/2025
9959650883,A,Data,Local,7/6/2025 0:00,8812,25,Local_10GB,A,7/6/2025,10/14/2025
9959650884,A,Data,Local,7/7/2025 0:00,9465,25,Local_10GB,A,7/7/2025,10/15/2025
9959650885,A,Data,Local,7/8/2025 0:00,5857,25,Local_10GB,A,7/8/2025,10/16/2025
9959650886,A,Data,Local,7/9/2025 0:00,5623,25,Local_10GB,A,7/9/2025,10/17/2025
9959650887,A,Data,Intl Roaming,7/10/2025 0:00,6665,55,Roaming_5GB,D,7/10/2025,10/18/2025
9959650888,A,Data,Local,7/11/2025 0:00,7643,25,Local_10GB,A,7/11/2025,10/19/2025
9959650889,A,Data,Local,7/12/2025 0:00,4981,15,Local_5GB,A,7/12/2025,10/20/2025
9959650890,A,Data,Local,7/13/2025 0:00,3505,15,Local_5GB,A,7/13/2025,10/21/2025
9959650891,A,Data,Local,7/14/2025 0:00,1839,15,Local_5GB,A,7/14/2025,10/22/2025
9959650892,A,Data,Local,7/15/2025 0:00,8076,25,Local_10GB,A,7/15/2025,10/23/2025
9959650893,A,Data,Local,7/16/2025 0:00,9034,25,Local_10GB,A,7/16/2025,10/24/2025
9959650894,A,Data,Local,7/17/2025 0:00,9124,25,Local_10GB,A,7/17/2025,10/25/2025
9959650895,A,Data,Local,7/18/2025 0:00,5131,25,Local_10GB,A,7/18/2025,10/26/2025
9959650896,A,Data,Local,7/19/2025 0:00,4501,15,Local_5GB,A,7/19/2025,10/27/2025
9959650887,A,Data,Intl Roaming,7/20/2025 0:00,6665,55,Roaming_5GB,A,7/20/2025,10/28/2025
9959650797,A,Data,Local,7/21/2025 0:00,4428,15,Local_5GB,A,7/21/2025,10/29/2025
9959650798,A,Data,Intl Roaming,7/22/2025 0:00,2700,55,Roaming_5GB,A,7/22/2025,10/30/2025
9959650799,A,Data,Local,7/23/2025 0:00,4058,15,Local_5GB,A,7/23/2025,10/31/2025
